user_id,recency,frequency,monetary,tenure_days,avg_session_duration_min,total_page_views,cart_add_count,wishlist_count,coupon_usage_count,days_since_last_login,days_since_last_purchase,days_since_last_cart,avg_purchase_value,monthly_purchase_frequency,days_per_purchase,cart_conversion_rate,browse_to_buy_rate,customer_segment,preferred_category,registration_channel,age_group,city_tier,device_type,member_level,churn_risk_level,churned
U004139,248,7,23374.54,611,30.6,145,38,4,5,297,248,136,3339.22,0.34,87.3,0.184,0.483,流失客户,母婴用品,线下门店,18-25,三线城市,其他,VIP,高风险,1
U004140,128,15,13410.44,955,2.1,30,5,26,0,293,128,80,894.03,0.47,63.7,3.0,5.0,新客户,母婴用品,Web,46-55,其他,其他,VIP,高风险,1
U004141,412,42,9007.62,976,40.2,316,21,30,10,247,412,84,214.47,1.29,23.2,2.0,1.329,高价值客户,电子产品,Web,36-45,一线城市,Android,金卡,中风险,1
U004142,322,10,11625.82,1023,44.0,470,42,30,20,358,322,334,1162.58,0.29,102.3,0.238,0.213,VIP客户,家居家装,H5,46-55,新一线城市,其他,VIP,高风险,1
U004143,175,45,20925.61,65,18.2,102,22,19,7,61,175,80,465.01,20.77,1.4,2.045,4.412,新客户,运动户外,APP,18-25,一线城市,iOS,VIP,中风险,1
U004144,540,24,24593.31,566,23.8,493,27,3,6,350,540,42,1024.72,1.27,23.6,0.889,0.487,新客户,电子产品,Web,36-45,其他,iOS,VIP,中风险,1
U004145,88,8,22348.05,195,7.9,484,43,8,10,344,88,297,2793.51,1.23,24.4,0.186,0.165,活跃客户,母婴用品,社交电商,36-45,其他,其他,VIP,中风险,1
U004146,310,42,6284.15,571,38.8,284,7,19,13,196,310,88,149.62,2.21,13.6,6.0,1.479,活跃客户,电子产品,APP,26-35,三线城市,Android,金卡,中风险,1
U004147,477,45,11986.11,80,23.6,174,4,22,17,363,477,6,266.36,16.88,1.8,11.25,2.586,VIP客户,母婴用品,线下门店,55+,新一线城市,Android,VIP,中风险,0
U004148,540,24,10291.32,602,31.3,370,19,12,8,181,540,186,428.8,1.2,25.1,1.263,0.649,流失客户,运动户外,Web,18-25,一线城市,iOS,VIP,中风险,0
U004149,421,55,23873.83,915,14.3,485,11,15,10,227,421,36,434.07,1.8,16.6,5.0,1.134,沉睡客户,服装鞋帽,Web,36-45,二线城市,Android,VIP,中风险,1
U004150,416,45,5108.45,1021,25.8,146,28,8,0,33,416,341,113.52,1.32,22.7,1.607,3.082,VIP客户,运动户外,社交电商,46-55,三线城市,Web,金卡,中风险,0
U004151,176,57,20065.17,745,11.9,439,49,5,16,96,176,76,352.02,2.3,13.1,1.163,1.298,沉睡客户,电子产品,Web,26-35,一线城市,iOS,VIP,中风险,1
U004152,289,25,15401.19,222,43.7,165,2,3,1,76,289,343,616.05,3.38,8.9,12.5,1.515,活跃客户,图书音像,APP,36-45,新一线城市,iOS,VIP,中风险,1
U004153,310,6,3082.72,995,37.2,138,39,20,3,290,310,89,513.79,0.18,165.8,0.154,0.435,高价值客户,家居家装,Web,36-45,其他,Web,银卡,高风险,1
U004154,100,15,201.94,880,39.9,433,45,14,0,349,100,90,13.46,0.51,58.7,0.333,0.346,沉睡客户,服装鞋帽,APP,46-55,其他,Android,普通,高风险,1
U004155,306,59,16107.48,934,21.1,78,38,30,15,139,306,199,273.01,1.9,15.8,1.553,7.564,流失客户,家居家装,APP,46-55,新一线城市,iOS,VIP,中风险,0
U004156,498,71,4431.22,286,22.0,407,1,22,1,207,498,262,62.41,7.45,4.0,71.0,1.744,VIP客户,图书音像,线下门店,36-45,新一线城市,其他,银卡,中风险,0
U004157,309,47,16551.03,799,9.0,192,32,27,14,98,309,49,352.15,1.76,17.0,1.469,2.448,新客户,服装鞋帽,Web,36-45,二线城市,Android,VIP,中风险,1
U004158,392,61,6889.04,842,35.8,474,18,9,7,61,392,105,112.94,2.17,13.8,3.389,1.287,活跃客户,服装鞋帽,H5,36-45,三线城市,iOS,金卡,中风险,1
U004159,513,24,5521.26,489,44.0,376,9,19,1,362,513,149,230.05,1.47,20.4,2.667,0.638,流失客户,电子产品,社交电商,36-45,三线城市,其他,金卡,中风险,0
U004160,35,61,3375.61,1089,41.9,426,2,24,3,263,35,244,55.34,1.68,17.9,30.5,1.432,高价值客户,母婴用品,APP,46-55,其他,iOS,银卡,低风险,0
U004161,261,72,2078.6,334,22.3,361,6,2,11,83,261,252,28.87,6.47,4.6,12.0,1.994,沉睡客户,电子产品,线下门店,26-35,三线城市,iOS,银卡,中风险,0
U004162,245,24,935.95,123,36.1,434,25,26,7,83,245,87,39.0,5.85,5.1,0.96,0.553,活跃客户,美妆个护,Web,55+,一线城市,其他,铜卡,中风险,1
U004163,82,14,19743.3,441,1.7,122,26,12,2,306,82,360,1410.24,0.95,31.5,0.538,1.148,流失客户,母婴用品,APP,55+,三线城市,其他,VIP,中风险,0
U004164,449,68,1727.65,361,18.4,255,6,24,8,32,449,221,25.41,5.65,5.3,11.333,2.667,高价值客户,食品饮料,线下门店,36-45,其他,其他,铜卡,中风险,1
U004165,456,28,23300.37,234,44.9,75,28,2,4,43,456,181,832.16,3.59,8.4,1.0,3.733,新客户,母婴用品,H5,18-25,其他,其他,VIP,中风险,0
U004166,470,29,2775.91,885,21.6,430,16,30,18,317,470,76,95.72,0.98,30.5,1.812,0.674,高价值客户,图书音像,Web,46-55,三线城市,其他,银卡,中风险,0
U004167,459,65,21111.32,26,14.9,282,22,29,20,57,459,65,324.79,75.0,0.4,2.955,2.305,新客户,美妆个护,APP,26-35,三线城市,其他,VIP,中风险,0
U004168,482,2,2704.41,552,28.0,440,32,14,15,51,482,358,1352.21,0.11,276.0,0.062,0.045,VIP客户,运动户外,社交电商,55+,新一线城市,其他,银卡,高风险,1
U004169,101,19,17200.63,1043,10.9,372,36,21,18,39,101,302,905.3,0.55,54.9,0.528,0.511,流失客户,家居家装,线下门店,55+,三线城市,Web,VIP,低风险,1
U004170,324,9,2063.17,280,32.0,205,4,0,18,33,324,69,229.24,0.96,31.1,2.25,0.439,高价值客户,食品饮料,线下门店,46-55,二线城市,其他,银卡,中风险,1
U004171,360,25,15192.2,442,44.0,224,45,20,20,239,360,116,607.69,1.7,17.7,0.556,1.116,活跃客户,美妆个护,小程序,26-35,三线城市,其他,VIP,中风险,0
U004172,454,28,741.8,543,41.6,424,12,10,4,248,454,345,26.49,1.55,19.4,2.333,0.66,高价值客户,图书音像,Web,36-45,一线城市,其他,铜卡,高风险,1
U004173,75,52,3587.83,1000,18.3,137,30,16,9,267,75,222,69.0,1.56,19.2,1.733,3.796,新客户,运动户外,线下门店,36-45,一线城市,Android,银卡,低风险,1
U004174,24,52,10075.65,97,32.7,318,44,27,15,73,24,315,193.76,16.08,1.9,1.182,1.635,沉睡客户,运动户外,APP,26-35,二线城市,其他,VIP,低风险,1
U004175,54,10,16447.57,1072,1.1,288,4,1,13,320,54,173,1644.76,0.28,107.2,2.5,0.347,高价值客户,运动户外,H5,18-25,新一线城市,其他,VIP,中风险,0
U004176,151,56,4332.13,471,21.6,16,21,23,20,150,151,107,77.36,3.57,8.4,2.667,35.0,活跃客户,食品饮料,H5,46-55,一线城市,Android,银卡,中风险,0
U004177,281,50,23606.43,380,13.1,33,24,28,16,104,281,231,472.13,3.95,7.6,2.083,15.152,沉睡客户,图书音像,H5,36-45,其他,其他,VIP,中风险,0
U004178,56,19,5380.55,44,21.5,410,4,1,10,192,56,156,283.19,12.95,2.3,4.75,0.463,新客户,电子产品,线下门店,46-55,二线城市,iOS,金卡,低风险,1
U004179,395,64,15280.51,275,13.3,16,40,17,15,359,395,139,238.76,6.98,4.3,1.6,40.0,新客户,运动户外,H5,36-45,一线城市,其他,VIP,中风险,1
U004180,425,34,7689.03,777,28.4,448,49,18,5,49,425,155,226.15,1.31,22.9,0.694,0.759,高价值客户,服装鞋帽,社交电商,46-55,二线城市,Android,金卡,中风险,0
U004181,64,37,19170.51,827,16.8,386,20,2,18,38,64,364,518.12,1.34,22.4,1.85,0.959,流失客户,电子产品,APP,26-35,新一线城市,Android,VIP,低风险,0
U004182,339,55,12349.68,328,19.2,73,19,7,8,49,339,237,224.54,5.03,6.0,2.895,7.534,高价值客户,服装鞋帽,小程序,55+,一线城市,其他,VIP,中风险,1
U004183,392,14,7505.32,318,29.7,500,7,22,2,298,392,113,536.09,1.32,22.7,2.0,0.28,VIP客户,美妆个护,社交电商,46-55,二线城市,其他,金卡,高风险,1
U004184,282,12,4301.96,362,32.3,247,27,15,0,347,282,128,358.5,0.99,30.2,0.444,0.486,沉睡客户,图书音像,线下门店,18-25,其他,其他,银卡,高风险,1
U004185,304,9,5725.34,113,11.8,281,3,16,13,71,304,365,636.15,2.39,12.6,3.0,0.32,VIP客户,家居家装,小程序,36-45,三线城市,iOS,金卡,高风险,1
U004186,289,24,11698.87,453,41.6,309,5,23,5,360,289,32,487.45,1.59,18.9,4.8,0.777,活跃客户,运动户外,H5,55+,二线城市,Android,VIP,中风险,0
U004187,220,18,18002.32,597,5.8,446,27,13,12,356,220,91,1000.13,0.9,33.2,0.667,0.404,VIP客户,电子产品,线下门店,55+,二线城市,其他,VIP,中风险,1
U004188,45,79,138.07,318,23.4,174,50,9,2,35,45,39,1.75,7.45,4.0,1.58,4.54,VIP客户,服装鞋帽,H5,26-35,一线城市,iOS,普通,低风险,1
U004189,159,49,21945.72,693,16.9,411,16,23,4,237,159,353,447.87,2.12,14.1,3.062,1.192,流失客户,服装鞋帽,H5,36-45,一线城市,iOS,VIP,中风险,1
U004190,367,18,21839.89,973,18.6,379,27,16,16,10,367,316,1213.33,0.55,54.1,0.667,0.475,新客户,图书音像,社交电商,36-45,新一线城市,其他,VIP,中风险,1
U004191,112,65,23967.6,607,33.1,201,17,3,6,248,112,74,368.73,3.21,9.3,3.824,3.234,高价值客户,服装鞋帽,APP,26-35,新一线城市,Android,VIP,中风险,1
U004192,269,72,13354.12,475,19.0,263,2,5,19,162,269,188,185.47,4.55,6.6,36.0,2.738,沉睡客户,运动户外,社交电商,55+,三线城市,Web,VIP,中风险,0
U004193,189,53,8699.53,1008,2.2,34,22,13,4,268,189,358,164.14,1.58,19.0,2.409,15.588,沉睡客户,图书音像,Web,26-35,其他,iOS,金卡,高风险,1
U004194,91,12,10680.98,848,8.4,356,15,18,10,326,91,222,890.08,0.42,70.7,0.8,0.337,新客户,家居家装,线下门店,18-25,二线城市,iOS,VIP,中风险,1
U004195,8,27,12417.16,310,6.0,81,0,19,13,314,8,262,459.89,2.61,11.5,0,3.333,流失客户,电子产品,APP,46-55,三线城市,Web,VIP,低风险,0
U004196,96,47,9084.67,683,17.7,358,12,18,9,254,96,213,193.29,2.06,14.5,3.917,1.313,沉睡客户,美妆个护,H5,55+,一线城市,Web,金卡,中风险,0
U004197,468,66,19892.58,21,26.3,66,38,23,17,14,468,300,301.4,94.29,0.3,1.737,10.0,沉睡客户,电子产品,小程序,46-55,一线城市,Android,VIP,中风险,0
U004198,400,52,19116.77,281,32.9,179,46,3,1,119,400,49,367.63,5.55,5.4,1.13,2.905,沉睡客户,家居家装,APP,55+,三线城市,iOS,VIP,中风险,1
U004199,1,21,6944.93,998,41.7,219,42,19,13,283,1,334,330.71,0.63,47.5,0.5,0.959,高价值客户,母婴用品,H5,18-25,三线城市,Web,金卡,低风险,1
U004200,521,7,24590.22,142,0.8,340,9,28,18,314,521,222,3512.89,1.48,20.3,0.778,0.206,流失客户,食品饮料,Web,36-45,其他,Web,VIP,高风险,1
U004201,360,15,8564.62,924,2.1,108,16,6,9,293,360,47,570.97,0.49,61.6,0.938,1.389,流失客户,服装鞋帽,H5,18-25,一线城市,Android,金卡,高风险,1
U004202,351,64,24118.54,90,15.4,278,14,20,7,331,351,157,376.85,21.33,1.4,4.571,2.302,高价值客户,图书音像,Web,46-55,二线城市,其他,VIP,中风险,1
U004203,440,27,10085.86,697,9.8,324,44,30,5,259,440,204,373.55,1.16,25.8,0.614,0.833,VIP客户,家居家装,线下门店,55+,新一线城市,Web,VIP,中风险,0
U004204,82,9,20195.13,287,16.3,142,50,3,20,204,82,181,2243.9,0.94,31.9,0.18,0.634,新客户,美妆个护,小程序,26-35,新一线城市,iOS,VIP,中风险,1
U004205,63,52,14270.79,764,4.9,266,9,12,17,90,63,233,274.44,2.04,14.7,5.778,1.955,活跃客户,运动户外,线下门店,26-35,其他,Android,VIP,低风险,1
U004206,152,20,6998.41,155,4.6,247,7,11,11,360,152,98,349.92,3.87,7.8,2.857,0.81,流失客户,母婴用品,Web,18-25,三线城市,Web,金卡,中风险,0
U004207,68,14,8587.15,216,34.6,410,37,29,20,81,68,221,613.37,1.94,15.4,0.378,0.341,VIP客户,家居家装,线下门店,18-25,其他,其他,金卡,中风险,1
U004208,195,79,15521.15,752,5.0,52,1,25,7,322,195,291,196.47,3.15,9.5,79.0,15.192,高价值客户,美妆个护,社交电商,55+,三线城市,Android,VIP,中风险,1
U004209,303,13,3560.63,26,30.4,246,22,12,14,154,303,160,273.89,15.0,2.0,0.591,0.528,活跃客户,母婴用品,H5,46-55,一线城市,其他,银卡,高风险,1
U004210,260,20,3460.69,854,9.8,402,23,2,13,14,260,101,173.03,0.7,42.7,0.87,0.498,新客户,食品饮料,APP,55+,一线城市,Web,银卡,低风险,1
U004211,197,70,23086.0,645,15.3,146,3,7,4,244,197,365,329.8,3.26,9.2,23.333,4.795,沉睡客户,服装鞋帽,小程序,36-45,三线城市,Web,VIP,中风险,1
U004212,373,48,14225.31,286,22.7,466,39,5,20,4,373,240,296.36,5.03,6.0,1.231,1.03,沉睡客户,图书音像,APP,18-25,二线城市,其他,VIP,中风险,1
U004213,499,66,20921.11,275,28.9,458,18,10,6,266,499,59,316.99,7.2,4.2,3.667,1.441,活跃客户,服装鞋帽,H5,46-55,三线城市,iOS,VIP,中风险,0
U004214,13,4,18463.52,468,33.2,282,46,14,1,33,13,240,4615.88,0.26,117.0,0.087,0.142,活跃客户,服装鞋帽,小程序,18-25,其他,Web,VIP,低风险,0
U004215,478,37,6511.77,92,3.3,167,16,21,7,328,478,46,175.99,12.07,2.5,2.312,2.216,VIP客户,食品饮料,Web,26-35,三线城市,Web,金卡,中风险,1
U004216,191,29,3930.65,345,13.7,162,49,21,20,343,191,183,135.54,2.52,11.9,0.592,1.79,新客户,家居家装,社交电商,55+,新一线城市,Web,银卡,中风险,1
U004217,287,80,14637.31,382,32.1,101,9,27,10,102,287,242,182.97,6.28,4.8,8.889,7.921,流失客户,图书音像,Web,26-35,三线城市,其他,VIP,中风险,1
U004218,295,71,6425.39,711,5.9,188,18,23,12,68,295,199,90.5,3.0,10.0,3.944,3.777,新客户,运动户外,小程序,26-35,其他,Web,金卡,中风险,0
U004219,359,70,12529.22,208,33.2,437,40,16,18,31,359,112,178.99,10.1,3.0,1.75,1.602,沉睡客户,母婴用品,线下门店,36-45,二线城市,Web,VIP,中风险,0
U004220,343,28,17620.74,221,6.0,447,50,26,2,114,343,27,629.31,3.8,7.9,0.56,0.626,高价值客户,家居家装,Web,18-25,新一线城市,iOS,VIP,中风险,0
U004221,438,13,22324.75,933,19.2,187,5,24,18,233,438,105,1717.29,0.42,71.8,2.6,0.695,VIP客户,服装鞋帽,H5,18-25,新一线城市,Android,VIP,高风险,1
U004222,224,13,3629.87,674,42.0,77,41,16,3,0,224,28,279.22,0.58,51.8,0.317,1.688,流失客户,图书音像,社交电商,55+,其他,其他,银卡,中风险,1
U004223,10,46,6431.39,604,2.2,406,15,27,17,27,10,29,139.81,2.28,13.1,3.067,1.133,高价值客户,美妆个护,线下门店,46-55,二线城市,iOS,金卡,低风险,0
U004224,214,80,6240.81,781,7.4,453,15,24,7,314,214,107,78.01,3.07,9.8,5.333,1.766,流失客户,图书音像,线下门店,55+,二线城市,Web,金卡,中风险,1
U004225,319,56,23172.03,300,1.2,158,33,17,16,185,319,26,413.79,5.6,5.4,1.697,3.544,流失客户,家居家装,Web,36-45,三线城市,iOS,VIP,高风险,1
U004226,419,24,16546.78,123,39.2,465,30,5,13,310,419,65,689.45,5.85,5.1,0.8,0.516,沉睡客户,食品饮料,Web,26-35,一线城市,其他,VIP,中风险,1
U004227,463,18,8534.3,75,22.2,40,8,24,1,6,463,281,474.13,7.2,4.2,2.25,4.5,沉睡客户,电子产品,线下门店,36-45,其他,Android,金卡,中风险,1
U004228,491,17,16998.06,1056,14.8,320,14,28,2,253,491,263,999.89,0.48,62.1,1.214,0.531,沉睡客户,母婴用品,社交电商,46-55,新一线城市,Web,VIP,高风险,1
U004229,55,45,5859.76,817,41.0,360,25,14,14,6,55,346,130.22,1.65,18.2,1.8,1.25,活跃客户,母婴用品,H5,26-35,三线城市,其他,金卡,低风险,0
U004230,145,72,20766.66,422,18.7,456,7,22,18,295,145,295,288.43,5.12,5.9,10.286,1.579,沉睡客户,美妆个护,H5,36-45,一线城市,iOS,VIP,中风险,1
U004231,345,62,13180.98,364,9.3,320,17,28,19,236,345,18,212.6,5.11,5.9,3.647,1.938,高价值客户,家居家装,小程序,18-25,三线城市,Android,VIP,中风险,1
U004232,378,30,9941.41,639,3.8,280,30,25,15,225,378,324,331.38,1.41,21.3,1.0,1.071,沉睡客户,运动户外,社交电商,55+,二线城市,iOS,金卡,中风险,1
U004233,233,49,12909.15,17,24.6,426,33,29,16,360,233,31,263.45,86.47,0.3,1.485,1.15,高价值客户,家居家装,Web,18-25,三线城市,其他,VIP,中风险,1
U004234,540,9,11921.53,734,42.8,186,8,26,10,363,540,117,1324.61,0.37,81.6,1.125,0.484,高价值客户,服装鞋帽,H5,26-35,二线城市,Web,VIP,高风险,1
U004235,142,42,753.17,63,34.3,103,3,17,18,352,142,238,17.93,20.0,1.5,14.0,4.078,活跃客户,母婴用品,线下门店,18-25,新一线城市,其他,铜卡,中风险,0
U004236,486,8,23846.84,518,6.4,410,7,26,20,173,486,256,2980.86,0.46,64.8,1.143,0.195,活跃客户,美妆个护,Web,18-25,新一线城市,Android,VIP,高风险,1
U004237,524,45,13143.01,885,21.2,143,14,30,20,196,524,11,292.07,1.53,19.7,3.214,3.147,沉睡客户,家居家装,Web,46-55,新一线城市,iOS,VIP,中风险,0
U004238,450,41,210.1,88,31.1,155,45,14,2,273,450,261,5.12,13.98,2.1,0.911,2.645,高价值客户,电子产品,H5,46-55,其他,Web,普通,高风险,1
U004239,74,30,2152.32,256,39.9,146,10,18,13,229,74,102,71.74,3.52,8.5,3.0,2.055,新客户,母婴用品,小程序,46-55,其他,其他,银卡,低风险,0
U004240,387,38,9751.31,163,3.2,386,29,17,3,87,387,231,256.61,6.99,4.3,1.31,0.984,流失客户,图书音像,社交电商,18-25,三线城市,其他,金卡,中风险,1
U004241,328,66,22302.86,1049,6.3,461,38,2,13,74,328,247,337.92,1.89,15.9,1.737,1.432,新客户,图书音像,社交电商,18-25,二线城市,iOS,VIP,中风险,1
U004242,372,54,21176.98,493,11.0,110,34,26,7,56,372,205,392.17,3.29,9.1,1.588,4.909,流失客户,食品饮料,社交电商,18-25,一线城市,Android,VIP,中风险,0
U004243,315,63,21706.8,527,5.8,318,22,2,6,26,315,250,344.55,3.59,8.4,2.864,1.981,沉睡客户,运动户外,小程序,26-35,其他,iOS,VIP,中风险,0
U004244,203,45,15370.35,353,29.0,494,23,29,15,331,203,17,341.56,3.82,7.8,1.957,0.911,高价值客户,家居家装,社交电商,26-35,新一线城市,其他,VIP,中风险,1
U004245,3,27,1397.81,1040,38.6,124,40,15,2,328,3,209,51.77,0.78,38.5,0.675,2.177,沉睡客户,食品饮料,H5,55+,二线城市,其他,铜卡,低风险,0
U004246,362,63,15269.14,258,38.1,89,12,6,3,350,362,215,242.37,7.33,4.1,5.25,7.079,新客户,家居家装,APP,55+,其他,Android,VIP,中风险,1
U004247,381,52,6051.79,170,44.3,154,1,27,5,48,381,179,116.38,9.18,3.3,52.0,3.377,活跃客户,电子产品,社交电商,18-25,二线城市,iOS,金卡,中风险,1
U004248,423,10,11695.3,1008,24.8,56,10,26,16,301,423,127,1169.53,0.3,100.8,1.0,1.786,活跃客户,食品饮料,Web,36-45,二线城市,Web,VIP,高风险,1
U004249,141,19,18964.04,427,30.3,48,47,15,15,264,141,56,998.11,1.33,22.5,0.404,3.958,流失客户,食品饮料,APP,36-45,新一线城市,其他,VIP,中风险,1
U004250,443,44,10977.59,51,21.8,82,4,22,8,61,443,209,249.49,25.88,1.2,11.0,5.366,活跃客户,运动户外,APP,26-35,一线城市,Web,VIP,中风险,1
U004251,24,49,16294.79,256,38.4,453,4,1,12,144,24,164,332.55,5.74,5.2,12.25,1.082,沉睡客户,食品饮料,APP,18-25,其他,Web,VIP,低风险,0
U004252,131,35,6376.18,261,17.2,310,19,26,13,170,131,126,182.18,4.02,7.5,1.842,1.129,流失客户,电子产品,社交电商,26-35,新一线城市,其他,金卡,中风险,0
U004253,531,31,20108.67,381,28.3,91,48,23,7,364,531,194,648.67,2.44,12.3,0.646,3.407,流失客户,母婴用品,APP,55+,其他,Web,VIP,中风险,1
U004254,306,19,8884.24,142,22.6,67,12,25,10,256,306,273,467.59,4.01,7.5,1.583,2.836,新客户,食品饮料,APP,36-45,二线城市,Web,金卡,高风险,1
U004255,138,34,14001.9,518,38.8,453,48,16,15,63,138,104,411.82,1.97,15.2,0.708,0.751,新客户,服装鞋帽,线下门店,18-25,其他,iOS,VIP,中风险,1
U004256,71,14,17587.13,378,40.0,38,42,4,12,62,71,25,1256.22,1.11,27.0,0.333,3.684,高价值客户,电子产品,线下门店,18-25,一线城市,Android,VIP,中风险,0
U004257,400,61,6723.45,863,38.8,309,30,14,16,12,400,99,110.22,2.12,14.1,2.033,1.974,沉睡客户,家居家装,APP,46-55,新一线城市,Android,金卡,中风险,0
U004258,312,70,5923.17,750,20.2,300,1,17,10,225,312,153,84.62,2.8,10.7,70.0,2.333,流失客户,服装鞋帽,线下门店,46-55,一线城市,Web,金卡,中风险,1
U004259,299,67,14402.51,777,11.7,83,9,22,8,200,299,300,214.96,2.59,11.6,7.444,8.072,流失客户,家居家装,APP,55+,一线城市,Web,VIP,中风险,0
U004260,431,1,14681.51,410,31.8,335,40,5,12,103,431,128,14681.51,0.07,410.0,0.025,0.03,活跃客户,电子产品,社交电商,26-35,三线城市,Android,VIP,高风险,1
U004261,20,37,12834.54,522,1.4,417,22,4,2,230,20,106,346.88,2.13,14.1,1.682,0.887,高价值客户,服装鞋帽,APP,18-25,其他,其他,VIP,低风险,1
U004262,211,24,7153.76,984,4.9,342,10,10,17,299,211,315,298.07,0.73,41.0,2.4,0.702,高价值客户,美妆个护,线下门店,26-35,其他,iOS,金卡,中风险,1
U004263,398,73,11167.04,368,37.8,57,34,24,16,189,398,329,152.97,5.95,5.0,2.147,12.807,高价值客户,图书音像,APP,46-55,新一线城市,Web,VIP,中风险,1
U004264,21,71,8898.0,924,31.7,146,25,19,16,362,21,222,125.32,2.31,13.0,2.84,4.863,VIP客户,母婴用品,小程序,55+,其他,其他,金卡,低风险,1
U004265,338,37,23100.84,279,42.6,326,31,1,19,188,338,191,624.35,3.98,7.5,1.194,1.135,流失客户,母婴用品,H5,26-35,一线城市,iOS,VIP,中风险,0
U004266,240,54,19463.69,1081,32.6,310,3,17,18,221,240,139,360.44,1.5,20.0,18.0,1.742,活跃客户,运动户外,H5,26-35,其他,Android,VIP,中风险,1
U004267,481,63,10356.28,169,7.8,406,36,8,20,129,481,39,164.39,11.18,2.7,1.75,1.552,新客户,运动户外,Web,18-25,其他,iOS,VIP,中风险,1
U004268,506,8,20133.02,403,40.3,209,11,1,13,330,506,77,2516.63,0.6,50.4,0.727,0.383,流失客户,食品饮料,小程序,36-45,三线城市,iOS,VIP,高风险,1
U004269,440,61,6536.32,34,20.7,226,9,7,18,79,440,182,107.15,53.82,0.6,6.778,2.699,活跃客户,美妆个护,H5,36-45,二线城市,Web,金卡,中风险,1
U004270,455,44,23312.83,842,40.1,268,7,3,5,3,455,18,529.84,1.57,19.1,6.286,1.642,沉睡客户,美妆个护,小程序,36-45,二线城市,Android,VIP,中风险,1
U004271,259,3,12080.18,576,9.4,458,38,6,16,234,259,80,4026.73,0.16,192.0,0.079,0.066,VIP客户,母婴用品,APP,46-55,二线城市,Android,VIP,高风险,1
U004272,233,46,15499.39,367,13.2,104,35,9,8,283,233,66,336.94,3.76,8.0,1.314,4.423,活跃客户,食品饮料,社交电商,55+,一线城市,iOS,VIP,中风险,0
U004273,65,5,9943.42,1003,23.9,43,44,25,3,279,65,220,1988.68,0.15,200.6,0.114,1.163,高价值客户,家居家装,社交电商,26-35,其他,Web,金卡,中风险,0
U004274,196,36,15704.85,1029,31.4,44,8,26,17,145,196,28,436.25,1.05,28.6,4.5,8.182,活跃客户,图书音像,APP,36-45,其他,其他,VIP,中风险,0
U004275,258,79,18396.73,196,25.7,420,7,17,20,236,258,112,232.87,12.09,2.5,11.286,1.881,活跃客户,家居家装,H5,26-35,二线城市,iOS,VIP,中风险,1
U004276,337,7,15403.94,294,8.9,131,19,8,0,345,337,186,2200.56,0.71,42.0,0.368,0.534,VIP客户,家居家装,社交电商,55+,其他,Android,VIP,高风险,1
U004277,249,26,5290.49,1074,22.2,347,42,7,10,268,249,30,203.48,0.73,41.3,0.619,0.749,沉睡客户,食品饮料,社交电商,55+,其他,Web,金卡,中风险,1
U004278,516,9,7114.13,1066,24.4,170,39,10,2,179,516,175,790.46,0.25,118.4,0.231,0.529,流失客户,母婴用品,小程序,46-55,二线城市,Android,金卡,高风险,1
U004279,188,60,5012.78,83,19.0,205,18,14,1,142,188,268,83.55,21.69,1.4,3.333,2.927,流失客户,电子产品,小程序,26-35,其他,iOS,金卡,中风险,0
U004280,112,78,3565.54,604,40.7,143,28,13,6,100,112,325,45.71,3.87,7.7,2.786,5.455,VIP客户,母婴用品,线下门店,55+,其他,Android,银卡,中风险,0
U004281,261,58,19619.01,239,11.3,9,12,14,13,5,261,138,338.26,7.28,4.1,4.833,64.444,高价值客户,服装鞋帽,社交电商,18-25,三线城市,其他,VIP,低风险,1
U004282,340,59,14510.24,924,10.1,15,32,1,5,249,340,35,245.94,1.92,15.7,1.844,39.333,活跃客户,美妆个护,Web,26-35,二线城市,Web,VIP,中风险,1
U004283,290,10,24984.47,25,11.6,70,8,2,3,112,290,357,2498.45,12.0,2.5,1.25,1.429,高价值客户,美妆个护,社交电商,18-25,其他,其他,VIP,高风险,1
U004284,444,4,22022.12,36,27.9,162,5,22,18,164,444,253,5505.53,3.33,9.0,0.8,0.247,活跃客户,图书音像,APP,46-55,其他,Web,VIP,高风险,1
U004285,520,33,8791.0,434,32.8,295,32,21,2,320,520,19,266.39,2.28,13.2,1.031,1.119,沉睡客户,家居家装,H5,36-45,一线城市,Web,金卡,中风险,1
U004286,509,37,14272.98,441,2.4,281,4,24,1,241,509,318,385.76,2.52,11.9,9.25,1.317,高价值客户,家居家装,小程序,36-45,三线城市,Web,VIP,高风险,1
U004287,74,29,14764.61,61,37.8,498,42,5,12,232,74,153,509.12,14.26,2.1,0.69,0.582,VIP客户,运动户外,Web,26-35,其他,其他,VIP,低风险,1
U004288,81,57,21786.29,67,29.6,466,11,15,3,162,81,95,382.22,25.52,1.2,5.182,1.223,活跃客户,母婴用品,Web,46-55,新一线城市,Android,VIP,低风险,0
U004289,205,68,23778.35,235,42.1,244,7,12,17,32,205,98,349.68,8.68,3.5,9.714,2.787,高价值客户,家居家装,小程序,55+,一线城市,其他,VIP,低风险,0
U004290,30,46,3876.81,663,1.1,165,29,30,20,274,30,108,84.28,2.08,14.4,1.586,2.788,沉睡客户,图书音像,Web,18-25,一线城市,Android,银卡,低风险,0
U004291,347,61,15476.32,815,4.6,497,16,9,0,30,347,168,253.71,2.25,13.4,3.812,1.227,流失客户,母婴用品,社交电商,55+,二线城市,Android,VIP,中风险,1
